index,customerid,0
2743,8a858e69566ae5b801567ac352d84477,0
2744,8a858ed45c454c11015c52e103ec40fc,1
2745,8a858fc45c21da6f015c2ab17a494dbe,0
2746,8a858fa95c695f85015c6cd7c64b745b,0
2747,8a858e245b680423015b7ad113d6259a,1
2748,8a858f2756cec0a30156db8888e92b10,0
2749,8a858f735aec46c4015af02a90835ac8,0
2750,8a858eb95591bf000155939bbc8954b9,0
2751,8a858e875b1f7615015b1f9105b418af,1
2752,8a858e0a5668e69c01567aa57c377762,0
2753,8a858fe25b8c4e5c015b8ca60f8a23f6,0
2754,8a858fa154daefc00154e1dc8abf56db,1
2755,8a858f265c2187bd015c3123033b481a,1
2756,8a858ec9590ad35d015923f4677d6f5e,1
2757,8a858fc9580b91da01581bca02085f52,1
2758,8a858f8b57a6f4c20157aeb720821edd,0
2759,8a858fa3552ae112015546dc8ab052c2,0
2760,8a858f6e5cb16eb9015cbfa6891845b2,1
2761,8a858e69566ae5b801568d1b9290796c,1
2762,8a858f8a558227f2015588ff37f873d5,0
2763,8a858f065bd31ee6015bd35984932c89,1
2764,8a858f7b5ca7abe3015cac08f7d43c87,1
2765,8a858f905c06a9c0015c0c75e37a5974,1
2766,8a858e245a4f0e47015a5229053e6746,1
2767,8a858f0c5cc68025015cc982465e7781,1
2768,8a858f9f5679951a015689f8cbab66c5,1
2769,8a8588d653a915270153aa2496f328dc,1
2770,8a858eb75c21a2b9015c2d519a0a727e,1
2771,8a858ed1594a282f015963c795622574,1
2772,8a858f3e58b4ff1a0158bff6b8c5080a,0
2773,8a858ed759d079530159d127708943f6,0
2774,8a85892854be331a0154c82ebaa37440,1
2775,8a8589045384bd8301539e7e9cd27c7c,0
2776,8a858e0256b781d80156c0e6c47c75e9,1
2777,8a858ed55844707601584f421f9a2d79,1
2778,8a858eed5a476a3c015a47c534cb305d,1
2779,8a858eec5ca21dcb015ca3824cdb63b2,0
2780,8a858e6f5cd5e874015cead5d36b257a,0
2781,8a858f74584a54aa01585cbeb48f4166,0
2782,8a858e6f5668e01701567140f0f5212c,1
2783,8a858eda5c8863ff015c96bd0ee76a88,0
2784,8a858fbf5b3a0b46015b3d56a9a72115,0
2785,8a858f305cb1ec4e015cc06c3e78725c,1
2786,8a858fb85cc5f243015cc615318026ec,1
2787,8a858f4655ca643c0155cbc4e13945cc,1
2788,8a858f695b5cbd3a015b5cd5ff29188a,1
2789,8a858f255cb1710a015cc4fa8c86760b,0
2790,8a858fed5a28bf0e015a29acfb4b3fcf,1
2791,8a858e0156b782a10156c206b49d04ed,0
2792,8a85881053bc33670153c7a4d2685aa0,1
2793,8a858ffa55ca72a50155ccf1d5e068d4,1
2794,8a858f525b484af4015b484e35ec0367,0
2795,8a858f4958721a8c01587e91a7af19af,1
2796,8a858ef258d4a48b0158d59498152dd8,0
2797,8a858f1f5c834d4f015c876553061133,1
2798,8a858eba5b681df4015b75ab13016a89,0
2799,8a858edb5b671760015b67573f222acd,1
2800,8a858e4357be1daf0157c96f4c915ef0,0
2801,8a858e125b391784015b391ddd6a078d,0
2802,8a858e585693982b0156ae3b98be2f9e,1
2803,8a858fda5d37b00c015d3ba42a19619e,0
2804,8a858f30551130db0155130b0d0652c4,1
2805,8a858e445cd56553015cd9811fb40911,1
2806,8a858f675c1c43bc015c209f0e59388c,1
2807,8a858eda5c8863ff015c9b7f6a0d0803,0
2808,8a858ee55cb156e6015cc47b68eb2533,0
2809,8a858e6c5c88d145015c89156898102a,0
2810,8a858ecc5a60be73015a60f4ebd12743,1
2811,8a858eda552adcc20155307212b55ac2,0
2812,8a858ee0560bc0770156222d2ade524c,0
2813,8a85898a53bc15600153c76831594bcc,1
2814,8a858e045cd5b1d6015cdfdd2d7b1310,0
2815,8a858f15555455250155599a5f7a5dc1,0
2816,8a858e585693982b01569cbb3e6048da,0
2817,8a858e0156b782a10156c19772015fcd,1
2818,8a858eda552adcc201555d5b88396bcf,1
2819,8a858e945bfdb9e7015c02e0fdb0488b,0
2820,8a858fa25c120898015c15cdcecb5495,1
2821,8a858e985885ff6d0158906f9c082a68,0
2822,8a858e255557edfe015563a492d53502,1
2823,8a858eed5a476a3c015a4b5cd1cc7a5c,0
2824,8a858eba5c884d2a015c8d20bd55732a,1
2825,8a858e125c358780015c35aad25310ef,1
2826,8a858fe8586deed301586e1e5c961003,0
2827,8a85896653e2e18b0153f09b2aa35634,0
2828,8a858f935760a618015772352d175492,0
2829,8a858f2756cec0a30156e00f8a36011f,0
2830,8a858e1d5b2510b2015b3059914e6865,1
2831,8a858fbd59e06eb70159e0cd82c232fc,0
2832,8a858e355908083001591d1c3e4b02db,0
2833,8a858f405d13c45f015d1581fab05f1f,1
2834,8a858fb4563228d201563e3b46c90a86,0
2835,8a858e045cd5b1d6015ce403694c1191,0
2836,8a858f615b1ffb14015b2316f57f3839,1
2837,8a85881053bc33670153c7b62bef61ca,1
2838,8a858f11594a3880015950e1221977d6,1
2839,8a858f615b1ffb14015b200e2dc10f69,1
2840,8a858e6f5cd5e874015cd9285d745cf7,1
2841,8a858eac5ad81473015adb8fd64e2636,1
2842,8a85882953bc04f80153c205b75d7403,0
2843,8a858e3a5cef882a015cefc0bf3f1fa2,0
2844,8a858e0156b782a10156beb5c215582e,0
2845,8a858fe75be82695015be82d3612075f,1
2846,8a858e705cb15527015cbfdc11d0733e,1
2847,8a858e7a56e509290156f6ea4fca69d5,0
2848,8a858eb65c3b3074015c40de35080a99,0
2849,8a858eb85c1be44c015c1c4b667d25ee,0
2850,8a858ecc5a94fab9015aa06814d84c2d,1
2851,8a858f0f5bfd79d2015c01cde70242be,1
2852,8a858ebe5908030101591c4e795f7484,1
2853,8a858ea55b58f026015b5b9fe1de7632,0
2854,8a858e125acd7563015ad16a8f964ab1,0
2855,8a858edd5c8348c4015c83f5af6d35f1,1
2856,8a858f095c3b2c30015c3b5964a111df,0
2857,8a858f15555455250155640248702794,1
2858,8a858e10570f2d65015717fcfec44996,0
2859,8a858e875c63d395015c69acee7b23e5,1
2860,8a858e875b910dfe015ba4a5adbe3ea5,1
2861,8a858f1d5c7db9e2015c7dbe8a2d0254,0
2862,8a858fa257d8223c0157dd6713ec7d05,0
2863,8a858f9f5bd99987015bdf4787394f7d,0
2864,8a858ef458d4a52e0158d858eb5d6456,0
2865,8a858f535bf336ac015bf721c64b7bd6,1
2866,8a8589045384bd8301539b3e362a79e8,1
2867,8a858e535bab293b015baedbcabf1287,0
2868,8a858e6f5bfd0431015bfd20c76210d3,0
2869,8a858f1b5b486da9015b4898c28826e2,1
2870,8a858e725b3424d2015b3427a76103d2,1
2871,8a858e345be813ea015bec75f727092e,1
2872,8a858f975c4582c4015c49b8173116fa,1
2873,8a858eb35ad7c9c7015adaff46eb1fcb,0
2874,8a858e375bcf8394015bd38ef3877bf3,0
2875,8a858e5b5bd99460015be7d577b04e0d,0
2876,8a858f2b5c11cabe015c11ed979718c6,1
2877,8a858eac5c451942015c4a8f0ec6028c,0
2878,8a858e785c8d9167015c913329f1730e,0
2879,8a858fd95c3b5bca015c405b7f697168,0
2880,8a858fb95bd896cc015bd8a2836b06eb,0
2881,8a858f275c451af5015c4f1c17f8475c,1
2882,8a858f2f54e28d530154e3ead3e95ce9,0
2883,8a858fd55ccafbe9015ccb02689f0413,0
2884,8a858fda5c3b0f1c015c3f39f2644e74,1
2885,8a858e345a13cc50015a181a44d8023e,1
2886,8a858f7b5b103152015b104720d6105d,0
2887,8a858fc55b2548dd015b2fd12423240e,1
2888,8a858f6459b2320a0159b23f431f08c6,1
2889,8a858fec5ceec886015cef1100012e1e,0
2890,8a858fee5c795f65015c7c54b76f0204,1
2891,8a8589a453bc422d0153c8a17dca5ebc,1
2892,8a858e245b680423015b70f89d870827,0
2893,8a858eb75c21a2b9015c303f610106b3,1
2894,8a858f265c2187bd015c3125c2e74a19,1
2895,8a858f7c5c58ff48015c5905513601e3,1
2896,8a858eac5b3ece95015b3f17c44d57ff,0
2897,8a858f435b6795c5015b67a6af3910e1,0
2898,8a858f1c5ca1e2f9015ca1fb029f0b50,1
2899,8a858e35589c0ac00158afe810434232,0
2900,8a858e185b57cc76015b57e77d890d59,0
2901,8a858e435d37b4ce015d3b2164ed0b00,0
2902,8a858ece5b0142e3015b0591013103be,0
2903,8a858f275c451af5015c589ae56f15bf,0
2904,8a858f375b493337015b551f74831441,1
2905,8a8589b953bc23f70153c7bc036a2932,1
2906,8a858f265cfa1a64015d04610339125b,0
2907,8a858e3d5c3b5122015c43f776bd4a3a,0
2908,8a858ec3582a54e201582e07faf51f0d,1
2909,8a858e225a22cf58015a2471b4854027,0
2910,8a858fd858e2f19a0158f2bf8b501085,1
2911,8a858e6a5cc6b1aa015cc9618265495f,1
2912,8a858e54577679a90157778168922c23,0
2913,8a858ec75bfd77c4015c00a857466368,0
2914,8a858f255c78552d015c78e0f386678f,1
2915,8a858f2c59c89d5a0159ca42dc8c1a40,1
2916,8a858fd3552c756201552d26fb26068d,1
2917,8a858e5f5a41b97f015a42210e153657,1
2918,8a858e685c174778015c1a1c2b6b557b,1
2919,8a858e8455f96c1c0155f9bcfd1f0939,0
2920,8a858f61587afbaf015882859cca4b5f,1
2921,8a858e0a565e71c401565f18e2630bcb,1
2922,8a858ea9587a961d015885a62b275a8f,1
2923,8a858e685adba68e015adc083601467b,1
2924,8a858ee755a0c84a0155c428789463bc,1
2925,8a858f725b49c0c0015b4f1f05784037,1
2926,8a858f585cf9d48b015cfa1942b1293e,0
2927,8a858fa257d8223c0157de93b03e51bb,1
2928,8a858e345bd96da8015bda7ce5f33ec9,0
2929,8a858fb15632196901564fd5a8be745b,0
2930,8a858f0a56d3ed1f0156d66e2a5373ef,1
2931,8a858e585693982b0156adecb6c42cdb,0
2932,8a858e6f5c120e66015c12a543a62da6,1
2933,8a858f13556665aa01556806aeb3036e,1
2934,8a858e6a5cc6b1aa015cc90e451e31e0,1
2935,8a858f545c887b44015c8c53080868ac,0
2936,8a858eb95b8c2f6e015b8d569e153fb6,1
2937,8a858ec95afc0922015b049a96b06dd1,1
2938,8a858f9c56aaf37d0156b2634ad322c5,0
2939,8a858e6956939bac015693ab5e95049f,1
2940,8a858f555cacacdf015cad647b6e26ad,1
2941,8a85898a53bc15600153cba00ef6317a,0
2942,8a858e255b910db1015ba0f1568c39f8,1
2943,8a858e325ac154c1015ac67cfc136cf3,0
2944,8a858e045cd5b1d6015ce52f1a166c1b,1
2945,8a858e215afc0662015aff1f28b91c4d,0
2946,8a858e6c5c88d145015c9cd6d6224756,0
2947,8a858fcf5b39c3ba015b39e3223b2290,1
2948,8a858e985b1de32c015b1e5ea0ae3435,0
2949,8a858e845accb4f9015acce9b7b82583,1
2950,8a858f2d5bfcf426015bfd6c3039495d,1
2951,8a85890453a912500153a9dcd2ff2bdf,1
2952,8a858ebd5b254c8b015b2a8321e316b1,0
2953,8a858e225c404292015c4419d23d04f8,0
2954,8a858eec5d4232a5015d4623cd0a048b,0
2955,8a858e255557edfe01556a0e24dd5feb,1
2956,8a858e885b68546c015b75aa90485958,1
2957,8a858f605b911d60015b9b0d0fce6913,1
2958,8a858e585693982b01569801e038172f,0
2959,8a858ffd5c8d343d015c9ba2141c1da9,1
2960,8a858ea4582fcdc801583f1e99c55e55,0
2961,8a858f745b86e128015b86f743340dc3,0
2962,8a858f365d5bb7ab015d5f0a75401eb6,0
2963,8a858e905bf2fa58015bf6eb9f1e77cf,1
2964,8a858f545908094b0159148a350904a2,0
2965,8a858fef570f30e5015721e4b5126686,1
2966,8a858ef75997d0180159a695b01e2c4c,1
2967,8a858f6d5a7fef7d015a8367573a6b63,1
2968,8a858f2d5853901a01585805b6e47e3d,1
2969,8a858f0455d9feaf0155e3e801326320,1
2970,8a858fee580afd2b01580c5b0ff97399,1
2971,8a858f085b494826015b577599db521e,0
2972,8a858f005a04ae6e015a09f0358b20da,1
2973,8a858f7d5a53db95015a5a093673725a,0
2974,8a858ede5ca210f0015ca6ed01914144,0
2975,8a858e715bd3fa19015bd7d998442e30,1
2976,8a858f0c5cc68025015cc7706f0d31b7,1
2977,8a858e225a28c713015a2ce31a9e0dc8,1
2978,8a858fd35b5dfefb015b5f002aa050a3,0
2979,8a858ec9590ad35d01592685afd83a7a,1
2980,8a858e885b68546c015b7d0f785b0e2b,1
2981,8a858f4b55df0f530155df2ba21c0cc4,0
2982,8a858f1f5799c85e015799fe3282172c,1
2983,8a858f2d5853901a01586382639065c7,1
2984,8a858f9f5679951a01567ed9c8f81a84,0
2985,8a858e0c552ae0b801553e7fcd662ff7,1
2986,8a858e6b5ccb6ea8015ccf1c58031389,1
2987,8a858e135cb22031015cc039e591078b,1
2988,8a858e2e5bb57a37015bc94eaa083a35,1
2989,8a858f315ccb979d015ccee732d8064f,1
2990,8a8588c7541e2f4b01541e3a48830105,0
2991,8a858f30551130db0155267824a054c9,0
2992,8a858ffb5b350b52015b3805c56a68d3,0
2993,8a858fde570a23dc01570a4cf5e81905,1
2994,8a858f8d56e0c3a70156fa06a8c87640,1
2995,8a858f7d5578012a01557ea194d94948,0
2996,8a858fd85b685607015b6c5a9fd11890,1
2997,8a858e675c3fe0a1015c5315aaae176a,0
2998,8a858fcb5ca240f7015ca582b0fa2539,0
2999,8a858e585beda464015bede9cc1023b2,1
3000,8a858e6f5c120e66015c16275ebc4eac,0
3001,8a858f30551130db01552671554c51bc,1
3002,8a858e8d56b784480156c22f1aac38f2,1
3003,8a858e705b3a03c7015b3dd170625b29,1
3004,8a858ef25c8393f8015c869c9c1265c1,0
3005,8a858fa05908043801590d4b1887715d,0
3006,8a858ea75b1fd476015b2013ccc13238,1
3007,8a858e625c8d993a015c97da8e5a5999,0
3008,8a858fc45c21da6f015c26afed6d0c03,0
3009,8a858fec5c169ff0015c16a935bc04b2,0
3010,8a858f2c5ca72bae015cab71247a577c,1
3011,8a858fc55b2548dd015b286e452c678c,1
3012,8a858f9956237491015627aff60128c9,1
3013,8a858ed35cc5ce51015cc5f0774411a6,1
3014,8a858f0e5a6171ba015a64e154820783,0
3015,8a858e3654e2a82401550b034d7f3d53,0
3016,8a858fa05c82907b015c82e998ce3657,1
3017,8a858fcb5ca240f7015ca64a71fa1951,1
3018,8a858fea5b8c314d015b8c4fd9371600,1
3019,8a858eb45c11f9e4015c122d74c7159c,0
3020,8a858e6a5bfd4b54015c0e8431373c5e,0
3021,8a858f1e5baffcc9015bb02b505f180d,0
3022,8a858e7b55deef140155ecf0680c07df,0
3023,8a858e7d5ab8ce17015abc1e6f9b67ef,0
3024,8a858e255557edfe01557510da606263,0
3025,8a858e6b5d1885ce015d1888318b0258,1
3026,8a858ed25b1b19eb015b1db705be3e05,1
3027,8a858edb552adcfd01553533c5ea078d,0
3028,8a858fee580afd2b01581a65e7fe5263,1
3029,8a858e005ca7abe3015ca7fcdd9e1687,0
3030,8a858fb85c3b2e0c015c3e568ed50066,1
3031,8a858e0458d4ac3d0158deee57f14d0e,1
3032,8a858e0c552ae0b801553c98c01724b2,1
3033,8a858e5b5bd99460015bdd35ed9771e9,1
3034,8a858faf5679a838015689cbfafd249e,1
3035,8a858f6055f96ad20156058de05c0cfc,0
3036,8a858f2e5cd09481015cd3ac00ff7cdc,1
3037,8a858e8e59bbadf50159c0b7158944e0,0
3038,8a858f2e5876d7d001588219d5a57ae9,1
3039,8a858f7e5ba0189c015ba4b79b8c2d5b,0
3040,8a858f7e5c886ca9015c88ff68964932,1
3041,8a858e165a47b2fd015a4b52c72e5a7c,0
3042,8a858e475c1c2ea7015c1c4de7bd09f0,1
3043,8a858f5e599783c0015997c56ef70ffa,0
3044,8a858fd35b5dfefb015b5e080dc50892,1
3045,8a858edb5a70bfe0015a7ef6715642d0,0
3046,8a858eda5c8863ff015c8b96e5fd74d0,1
3047,8a858fd75bb62bbe015bc03ff81245f7,0
3048,8a858fae5b49223f015b499e1cf9485b,1
3049,8a858e175872e14e0158760dbfcc5d06,0
3050,8a858eab5cf9c4c8015cfa0b1d8e1c67,1
3051,8a858e0c5519be5401551d86e3f71cba,0
3052,8a858e6c5c88d145015c964472ed5b2c,0
3053,8a858eb25b5d2e82015b5d51be422bfa,0
3054,8a858f2656e154de0156ff3308f15bed,1
3055,8a858e9d5bfd7037015c108764345649,0
3056,8a858ed25ba09f98015ba3f2c69e6d69,1
3057,8a858f095c3b2c30015c3ed334092d6d,1
3058,8a858f435aa9712e015aa9e8e9735ca6,0
3059,8a8589c1545181f301546606804130a2,0
3060,8a858eb75c21a2b9015c27074d841304,1
3061,8a858eff55a090650155c536388d2f1b,0
3062,8a858f8a558227f20155915162bd53e0,1
3063,8a858fb557330de101574e0d803b1042,0
3064,8a858f405d13c45f015d14c5b53c5668,1
3065,8a858e035693e0290156a30b341d7026,0
3066,8a858e0a5668e69c01567a390d716175,1
3067,8a858f475b5e370c015b609c69cd4c30,0
3068,8a858f4655ca643c0155d0dd20bb0a03,0
3069,8a858f665c45930d015c51fd1e3b47d8,0
3070,8a858f165bf7b5ca015bf7b7fa8700f8,1
3071,8a858fde5668e05501566a1fdd2c6208,0
3072,8a858fb65b2020b2015b23c6042023b2,1
3073,8a858eff55a090650155b0cbb1c8506e,1
3074,8a858fe45cd62cbf015cdac3af2a17b6,0
3075,8a858e6956939bac0156a275c3354a1d,1
3076,8a858f295c8d307f015c925746723871,1
3077,8a858ecb5bf33c30015bf4344b434718,1
3078,8a858e64590ae20001590c511d9b0cdf,0
3079,8a85882653e2eb990153ec156fa2537f,0
3080,8a858f23573921ad0157562d0d7015e4,1
3081,8a858fc75cd62882015ce8c205ed5e94,0
3082,8a858fdf5bf85f71015bf89b51181584,0
3083,8a858e345bd96da8015be7a730560324,0
3084,8a858ff554e290e1015503ada2797979,1
3085,8a858eb75c21a2b9015c300ec2d16eee,1
3086,8a858fa95c695f85015c780af573028d,1
3087,8a858ffb5b350b52015b376f8d7f10ba,0
3088,8a858fa95c695f85015c7433666039ab,0
3089,8a858f585a6bfa1d015a700d765807a6,0
3090,8a858e0f58d4699c0158d4894de00907,1
3091,8a858f03582a54c301582f698a281700,0
3092,8a858eed5a42df95015a467239f13ec5,0
3093,8a858e435bedeb4f015bf103d73403bf,0
3094,8a858f265cfa1a64015cfca12d4651a3,1
3095,8a858f8f5bfd3cfa015c0b26533902ef,1
3096,8a858ff455a09f5a0155ba378c9b10bc,0
3097,8a858ffb5b350b52015b352574d219d9,1
3098,8a858f275c451af5015c4bbd303b1a1f,1
3099,8a858ece5cd05041015cd3c532892d4d,0
3100,8a8589a453d0b8850153dae4ffc66b8d,0
3101,8a858fcf5591c5cf015593299cf75a49,0
3102,8a858fb75cc4c299015cc5033b41281c,1
3103,8a858f555cacacdf015cb06242e03e45,1
3104,8a858f4c5bb597f6015bbba286f03bdb,1
3105,8a858f01587f1f73015881dd10be0f09,0
3106,8a858f295c8d307f015c95b5b13724f7,0
3107,8a858966538deb19015392224ebd20b4,1
3108,8a858ee25b874ecc015b8a4d26917f4c,0
3109,8a858f255ca276c5015ca67eb9b05780,1
3110,8a858f435aa9712e015aaa0bc4f46db1,1
3111,8a858f9d5c8779e7015c87d0c6db38fd,1
3112,8a858f4156939c3c01569d232cbd5024,0
3113,8a8589c1545181f30154735d98f93955,1
3114,8a858e195af64338015af6bc45ef5aef,1
3115,8a858efa5c646292015c789e1aa9260a,0
3116,8a858e8457f7a42a0157fff1ed9d0929,1
3117,8a858eef5554890501556cf996a2495a,1
3118,8a858ed45bc9a645015bcb3187b8543c,1
3119,8a858f4156939c3c0156a2957b34644c,1
3120,8a858fd4597cf42201597eded8940f3b,0
3121,8a3442825124396701513514dad40fa7,0
3122,8a858f2c58dc6e680158e4e62c3b0ccd,0
3123,8a858e885c63d379015c6a56ebaf33b1,0
3124,8a858e6359a764180159a7e46f8f1da6,1
3125,8a858ea45c109201015c10d210791b14,1
3126,8a858e325b3e903a015b3e9a2fba0b3e,0
3127,8a858fd55b1aae2e015b1bc0d49773ae,1
3128,8a858e205c21d53a015c326a63a866a2,0
3129,8a858e105bd92644015bd94c80a90e1b,0
3130,8a858f215d2d2890015d30d3817d477e,1
3131,8a858e9e579558b6015795d6a68f473c,1
3132,8a858ee75a1db75f015a1df3eb031cf7,0
3133,8a858fcd5bd42c30015bd525a0e34e8e,0
3134,8a858f3b59eed4f10159ef5f8a814a34,0
3135,8a858ed55c5f1965015c623223f50a2c,1
3136,8a858e785c8d9167015c9b45028c148d,0
3137,8a858fa154daefc00154df6b9c792ca8,0
3138,8a858e625c8d993a015c91eb86343292,0
3139,8a858fc45c5f93be015c5fd6a7c91478,1
3140,8a85895354be33300154c4e81edf0dd7,0
3141,8a858e135cb22031015cb7c7290c7eef,0
3142,8a858e7d5b591490015b5c04c76a11fe,1
3143,8a858e5555780ea001557c46f2c91d97,0
3144,8a858edc5c7e7da5015c7f9b70d72be9,1
3145,8a858fff5a28d297015a33bc2e845305,1
3146,8a858f105a4ed440015a50ce2f89452f,0
3147,8a8588fd53c244bc0153c72ed1924a60,1
3148,8a858f4156939c3c0156b3061f4d69cf,1
3149,8a858f965c6950da015c7b2cefaf445f,0
3150,8a858fc159db69c40159dbabde1a2167,0
3151,8a858ffc5b1f07ee015b1f4c95a13b04,1
3152,8a858faf5a28ca05015a2952bc3f2e86,1
3153,8a858f0b5d36a8e1015d36cd984b1990,1
3154,8a858f045bb63525015bbfc1e9654aba,1
3155,8a858f6459b6456d0159b69978f22bed,1
3156,8a858f335cd0c78e015cd44b20b736c0,0
3157,8a858fb65b2020b2015b205fe7a63993,1
3158,8a858ff85bd93919015bdab43d435d04,1
3159,8a858ee65be8d42d015beb69b0bc72aa,1
3160,8a85896653f0fed201540473a34c058b,1
3161,8a858e2c5b80de3f015b80e8045204ef,0
3162,8a85888c548fb3d501549748043c4fc2,1
3163,8a858ec25a422913015a426c5d902a9c,0
3164,8a858ec05aa3fb9e015aa4d476dd4a29,1
3165,8a85889853f0fbaa01540444629832e2,0
3166,8a858e935b496584015b49b68b7a2343,0
3167,8a858f9d565c0059015663fdde19510e,0
3168,8a858eda5c8863ff015c97c9d3a9122a,1
3169,8a858ed35cc5ce51015cc60f40f522b4,1
3170,8a858fcc5cf4a563015cf4d7285a1700,0
3171,8a858e1d5c5a460c015c5a7896251633,1
3172,8a858fe756939bbb0156b1970aae339a,1
3173,8a858f97594ab63d01594b8df02243c0,1
3174,8a858e6f5668e017015670fc49be1dc7,1
3175,8a85896f5345dcb801534ce82d2d0e99,0
3176,8a858fc15b68ba6a015b77dc3edd5df5,0
3177,8a858f1955b1c4df0155ce9b2e35046b,0
3178,8a858f185c884965015c884afd9000c9,1
3179,8a858eba5c884d2a015c9c11f8233e98,0
3180,8a858f365b2547f3015b32c34eed3f93,0
3181,8a858fa95b631878015b6361346f403a,0
3182,8a858f0d5a859ac0015a85b7eed311de,0
3183,8a858f00590ac4e7015941db231908f6,0
3184,8a8588f35438fe1201544cc7b44c5650,0
3185,8a858e105bd92644015be699d91214f3,0
3186,8a858e36590808e3015946ced00e5b34,1
3187,8a858fee5863a0490158690536734bb3,0
3188,8a858fff5a36fe68015a37f8550a02a2,1
3189,8a858ffa55ca72a50155d8966d3b75eb,1
3190,8a858fd35b5dfefb015b5e006c1300fe,1
3191,8a858f005a04ae6e015a1010b91f643f,0
3192,8a858e6c5c88d145015c89430ef61a5d,1
3193,8a858e675b00c831015b04414db70f3f,0
3194,8a858ed45c454c11015c57f3d8154215,0
3195,8a858e6b5ccb6ea8015cd03740010fff,1
3196,8a858ed45c454c11015c4dc59100572d,0
3197,8a858f745b4891fd015b48b63bcd3269,1
3198,8a858f4b55df0f530155df6f850e26c8,0
3199,8a858e0a5668e69c0156831b8a43116f,0
3200,8a858959537a097401537a4e316e25f7,1
3201,8a858e7d5cb1162b015cb12df2e71466,1
3202,8a858f5e5566567d01556c3e3c342d60,0
3203,8a858fe8586deed301586f1b2e7d41f2,1
3204,8a8588f8541e11db01542a1ef37c7f27,0
3205,8a858fe55b013a0b015b041bc1fb418b,0
3206,8a858fae5921beeb015926d404124f7e,0
3207,8a858e575cf89b61015cf8b4bb1b0d8c,0
3208,8a858ec95afc0922015b0a6d75655b14,1
3209,8a858f0a5bf3716c015bf6a959052817,0
3210,8a858fb75b5894aa015b589fd7720a85,0
3211,8a858ec9590ad35d015916ee532c7731,0
3212,8a858f665c45930d015c509928b92f50,1
3213,8a858f675c1c43bc015c1c63d07b0af4,1
3214,8a858fbf5b3a0b46015b3b03ff5567df,0
3215,8a858fa75b5c94ed015b5ca7267d13f2,1
3216,8a858e225c404292015c409a09261363,1
3217,8a858eaa5bed957a015bed9d7eae048b,0
3218,8a858f505ca7b434015cab44ff13392a,0
3219,8a858fcc59022384015902be7c522747,1
3220,8a858f525ba5119c015ba537934b100e,0
3221,8a8588fd53e054170153e174e0b258ba,0
3222,8a858ee75a191ef8015a19ffa6b762f0,0
3223,8a858f0659ac58ce0159aca380b1374f,0
3224,8a858f9f5bd99987015be272e251115c,1
3225,8a858e6e55c554c20155d574b4596645,1
3226,8a858e6a5c829229015c8301076c4187,1
3227,8a858f915b90250b015b904dd80c1f25,0
3228,8a858fb95bd896cc015bd8c417311b6c,0
3229,8a858e4b5a94ae68015a9ed1b2e56376,1
3230,8a858e885ab85d06015ab89b8b3e2f1b,1
3231,8a858fab5b9105dc015b96ba29ad301e,0
3232,8a858f5e5cf45779015cf48983d61ef2,1
3233,8a858ea555d9e6020155ed7936d6469b,1
3234,8a858eda5c8863ff015c9d9e30427a65,0
3235,8a858e685acda506015acee39e45493b,0
3236,8a858e955add2971015ae6ef9a655863,0
3237,8a858e945bfdb9e7015c040d93016282,0
3238,8a858e6f5cd5e874015ce14db0643f8c,0
3239,8a858f305c8dd672015c9246679f1d31,1
3240,8a858f6858860440015891d0a7824f30,0
3241,8a858f965c6950da015c71e45ad97236,0
3242,8a858f10579ff4360157a35217644d8d,1
3243,8a858fd85b685607015b7c676ce10c40,0
3244,8a858f985bee01cb015befa895cd7226,1
3245,8a858e625c8d993a015c91c4ee862bc9,1
3246,8a858f665c2142a0015c2bdbe404659a,0
3247,8a8588f853b1b2d40153b9792c2a3ace,1
3248,8a858eb95b8c2f6e015b900548676660,1
3249,8a858e5c5c361f7d015c398156ef666a,1
3250,8a858ff9580b8812015820412a203a63,1
3251,8a858f2b5998268e0159a1bb02794eb9,1
3252,8a858ed158f3044d0158f9d167153599,1
3253,8a858ed75bb64559015bbf81e3632d56,0
3254,8a858fc159db69c40159df5366b93d96,1
3255,8a858f9a5b33cc48015b3405c30f3d7b,1
3256,8a858f78550ba104015511a5d2a42485,1
3257,8a858f365c83961c015c8712fd380b89,0
3258,8a858f61560bc0e501560fb03225566a,0
3259,8a858f5659cb44e30159cc84750858ab,0
3260,8a858e51584a1fc701584a2d9653035b,1
3261,8a858f0b5ce95a85015cea02c2256301,1
3262,8a858f2c58dc6e6801590636eb703b40,0
3263,8a858f665c2142a0015c30eb258f3d74,1
3264,8a858ec75bfd77c4015bfda9291a0e1e,1
3265,8a858ffb5d3cbcfc015d3d499c1838a2,0
3266,8a858ec95aa3cc45015aa531200a7925,1
3267,8a8589ac53a4303e0153a8be7be02653,1
3268,8a8588bf54c8eab60154c9226d7917e7,0
3269,8a858e725c3ae262015c44c29be41a95,0
3270,8a858e5b5ca767e1015caa30f3125abc,1
3271,8a858e785acd3412015acd7bdec42d4f,0
3272,8a858e165b90faf9015b9654b6e01bdd,1
3273,8a858f3d5ab81f53015ab8334351169b,0
3274,8a858e705b3a03c7015b3cbf6832164c,0
3275,8a858ffa55ca72a50155d9a6e8a257c4,1
3276,8a858ed55c63db54015c74f23c2b37f7,0
3277,8a858ed1594a282f0159559953d13d0e,0
3278,8a8588fd53f1099e0153ff88e0b16f21,1
3279,8a858e1c5bab1191015bb3064eba3de3,1
